timestamp,event_index,device_mobile,traffic_paid,region_west,network_rtt_ms,js_kb,image_kb,route_complexity,personalization_score,hour_sin,hour_cos,edge_cache_enabled,image_optimization_enabled,js_deferral_enabled,layout_reserve_enabled,lcp_ms,fid_ms,cls,segment,after_drift
2026-06-01 00:00:00,0,1,0,1,180.4757242766811,668.8800253531904,1118.1902956112897,0.649461273978431,0.4704501177741455,0.0,1.0,1,0,1,0,3101.707650717969,68.34073694952282,0.1561633223296379,mobile,0.0
2026-06-01 00:00:01,1,1,0,1,155.48893113460693,216.50116145684942,373.32782627067104,-2.0,0.14608945825845226,0.25881904510252074,0.9659258262890683,0,0,0,0,1982.3393005187559,50.202885971872234,0.09991991936426531,mobile,0.0
2026-06-01 00:00:02,2,0,0,1,50.71444597970431,378.88794287893586,691.9435399851574,0.10653270157752616,0.1255285724356175,0.49999999999999994,0.8660254037844387,1,1,1,1,1916.871804700097,38.58339412379534,0.12138406781561296,desktop,0.0
2026-06-01 00:00:03,3,1,0,1,121.98577065228643,536.1662882666639,778.9876443007356,-0.759818281782311,0.6963714665678232,0.7071067811865475,0.7071067811865476,0,1,1,0,2607.255252087787,65.9615664364647,0.1230339546954456,mobile,0.0
2026-06-01 00:00:04,4,0,0,1,81.52861682978826,370.8874650785755,594.3976475790814,-1.2856051436646596,0.46393032780677995,0.8660254037844386,0.5000000000000001,0,1,0,1,1993.3444515198983,40.762485260625766,0.028090050805603214,desktop,0.0
2026-06-01 00:00:05,5,0,1,1,119.57199064898359,461.29313423793343,858.279395016724,-1.1328044642378765,0.39301375098,0.9659258262890683,0.25881904510252074,0,1,1,1,2270.05143391492,46.08578641241005,0.09474924126788506,desktop,0.0
2026-06-01 00:00:06,6,1,1,1,153.80196771926416,412.8075720512512,1115.5421779538972,0.9751415978751188,0.2662841612310115,1.0,6.123233995736766e-17,1,1,1,1,2943.509211498844,62.47779953079196,0.1489177295657819,mobile,0.0
2026-06-01 00:00:07,7,1,0,1,154.8542870414507,603.3655861005806,1070.5715983095695,0.08930037331340701,0.10252948952874319,0.9659258262890683,-0.25881904510252063,0,0,1,1,2928.93960066951,46.09181981631501,0.1456808171982892,mobile,0.0
2026-06-01 00:00:08,8,1,1,1,176.05208998716012,470.8694864094616,1105.3909307526108,0.6097236640001515,0.45777788617462034,0.8660254037844387,-0.4999999999999998,1,1,0,1,2928.5825069989473,71.26546256673889,0.1635845328576523,mobile,0.0
2026-06-01 00:00:09,9,0,0,1,82.08970907693619,607.2424974172553,1124.221509429731,0.8423760552565885,0.312725082733915,0.7071067811865476,-0.7071067811865475,1,1,1,1,2663.601273622053,38.443840146679975,0.13826518094316684,desktop,0.0
2026-06-01 00:00:10,10,1,1,1,144.8612158386237,345.89411240130096,893.7348547692359,-0.39608376866536593,0.4286542457375735,0.49999999999999994,-0.8660254037844387,1,1,0,1,2587.924861686045,53.52375649356186,0.13078792345504087,mobile,0.0
2026-06-01 00:00:11,11,1,0,1,142.63521332458754,211.74001254507638,667.1310208863209,-1.2355844544689116,0.23323872064098625,0.258819045102521,-0.9659258262890682,1,0,0,0,2203.3574475373225,57.594500692369905,0.12957461365197764,mobile,0.0
2026-06-01 00:00:12,12,1,1,1,104.3289459703411,320.6064949863463,635.1382306431783,-1.3263653849182433,0.2351668609930477,1.2246467991473532e-16,-1.0,1,1,0,0,1969.4479927993516,52.867996780650124,0.1222900792259429,mobile,0.0
2026-06-01 00:00:13,13,0,0,1,98.20029179217016,429.8195841521761,1253.6045118413517,-0.3351965739266949,0.03728128926613887,-0.2588190451025208,-0.9659258262890683,0,1,1,0,2618.2966490627464,39.13204223430372,0.1651507033205911,desktop,0.0
2026-06-01 00:00:14,14,1,1,1,156.86013107082204,719.5524430286389,832.9485211281534,1.2101562085524842,0.4970119157426903,-0.4999999999999997,-0.8660254037844388,1,0,1,1,3043.7623162082195,71.37494568997586,0.12783316160923366,mobile,0.0
2026-06-01 00:00:15,15,0,0,1,110.41061784519334,476.498255251416,885.1766370127726,-0.1494235252760479,0.2527849938353363,-0.7071067811865471,-0.7071067811865479,0,0,1,0,2420.1003259150357,38.12645373834042,0.15293634877681223,desktop,0.0
2026-06-01 00:00:16,16,0,1,1,58.46632333947031,607.9819697101013,1310.352002964167,1.0911281903517327,0.15485226654858275,-0.8660254037844384,-0.5000000000000004,1,1,0,1,2554.9050425707815,69.19210422513804,0.15813074042066586,desktop,0.0
2026-06-01 00:00:17,17,0,0,1,67.41928240947482,418.1703353410199,818.8354431798256,-1.1810537136048151,0.2751047730439593,-0.9659258262890683,-0.25881904510252063,0,1,1,1,2284.559065021025,33.80795295024374,0.08439731337663076,desktop,0.0
2026-06-01 00:00:18,18,1,0,1,169.42726816314294,688.7900954505463,1117.961510570476,-0.4691213318717145,0.12502138846572627,-1.0,-1.8369701987210297e-16,1,1,1,0,2877.206759245139,56.318829469899875,0.18663732683540335,mobile,0.0
2026-06-01 00:00:19,19,1,0,1,154.75347889031707,323.84889491281695,912.7316363736555,-0.7659366813813416,0.3226630236938571,-0.9659258262890684,0.2588190451025203,0,0,1,0,2647.831024220348,36.042525934127454,0.13922909751419804,mobile,0.0
2026-06-01 00:00:20,20,1,0,1,180.00061657106806,455.8622551404002,504.4103826872615,-1.2483778102356926,0.12871747371656586,-0.8660254037844386,0.5000000000000001,0,1,1,1,2477.062079994776,40.281075717947104,0.06693017119749783,mobile,0.0
2026-06-01 00:00:21,21,1,0,1,126.28722629678907,598.7433763586126,1200.7222232832544,1.859473537260907,0.20173060138284793,-0.7071067811865477,0.7071067811865474,0,1,1,1,3129.538201259835,89.04329569790625,0.16295542836999072,mobile,0.0
2026-06-01 00:00:22,22,0,1,1,91.8192721191705,600.0588986813933,912.3906556736546,1.302140772267801,0.3700962464253418,-0.5000000000000004,0.8660254037844384,0,1,1,0,2653.394197410642,63.738393694722156,0.12438608705706994,desktop,0.0
2026-06-01 00:00:23,23,0,0,1,70.77606215198654,337.9643024208048,991.6350355105885,-0.7618005522771404,0.17035807189505622,-0.25881904510252157,0.9659258262890681,0,1,1,0,2309.7720627331905,33.32985451623561,0.13626668522815466,desktop,0.0
2026-06-01 00:00:24,24,1,0,1,154.43407993427854,517.8363162878809,1073.305922721577,-0.7660172081897683,0.5475871567467672,0.0,1.0,0,1,1,1,2891.250858671572,38.87251902587778,0.1528520031230992,mobile,0.0
2026-06-01 00:00:25,25,0,0,1,75.35892492314062,330.0660753431945,854.4148003936189,-0.057196853805184154,0.11236199818854468,0.25881904510252074,0.9659258262890683,0,1,0,0,2306.386193544688,45.51903507367266,0.1489133878211014,desktop,0.0
2026-06-01 00:00:26,26,1,0,1,159.8632105430955,211.67622409473114,796.0503600745482,-1.4420539027685755,0.18936895816259397,0.49999999999999994,0.8660254037844387,0,1,1,1,2476.6060068918473,31.16684000524458,0.07639670858667819,mobile,0.0
2026-06-01 00:00:27,27,0,1,1,112.95272999612253,526.5627430408459,1019.9224874160368,0.8858271658844359,0.42816977157471564,0.7071067811865475,0.7071067811865476,1,0,0,0,2955.799754596072,57.88406883968265,0.1512729310816297,desktop,0.0
2026-06-01 00:00:28,28,1,0,1,163.20649176087412,259.66841508782966,464.13651962074283,-1.2942387751632807,0.484318932353484,0.8660254037844386,0.5000000000000001,1,1,1,0,2039.5684089434587,42.2810090958476,0.09304483105458738,mobile,0.0
2026-06-01 00:00:29,29,1,1,1,103.60144576060651,541.853323786763,876.068559285543,0.07956702512909652,0.45421599468632645,0.9659258262890683,0.25881904510252074,0,1,1,0,2711.3970068612466,63.01549228716349,0.15505212112942343,mobile,0.0
2026-06-01 00:00:30,30,1,1,1,169.56968731927313,490.30184194997696,560.2143596525038,-0.5748226241279635,0.2313026027683169,1.0,6.123233995736766e-17,1,1,1,0,2585.650791604484,53.30616826630235,0.11816853367511068,mobile,0.0
2026-06-01 00:00:31,31,0,0,1,97.74101187043571,348.14682401856345,758.7621779533602,-0.47984828973483024,0.2386227647236908,0.9659258262890683,-0.25881904510252063,0,1,1,1,2253.154406065856,28.320059060614916,0.06310123197617966,desktop,0.0
